date,company,title,url,image,category
2026-08-07 12:47:06,SKT 다이렉트,다이렉트5G 38 요금제월 1만 원대에 다양한 혜택까지,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000435,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202503/65017054129800874.png,요금제
2026-08-07 12:47:06,SKT 다이렉트,소상공인 사장님을 위한 더드림 성공 패키지 출시사장님과 성공을 연결합니다!,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000433,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202502/61648872713768576.png,기타
2026-08-07 12:47:06,SKT 다이렉트,B tv All+ 출시여기저기 찾아다니지 말고 모든 장르를 한 번에 플레이,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000413,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202408/47215177693764507.png,기타
2026-08-07 12:47:06,SKT 다이렉트,"Get a 110GB 5G SIM-only plan for only KRW 15,000/monthFor wireless bill troubles, T direct shop is the solution!",https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000384,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202512/88253446794983382.jpg,기타
2026-08-07 12:47:06,SKT 다이렉트,T 다이렉트샵 혜택 가이드북티다가 처음인 고객님을 위한,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000380,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202403/33751961440424456.jpg,기타
2026-08-07 12:47:06,SKT 다이렉트,"통화 녹음, 요약, 통역이 다~ 에이닷내 폰을 AI폰으로 바꾸다",https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000344,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202404/35028889229519491.jpg,기타
2026-08-07 12:47:06,SKT 다이렉트,온라인 전용 무약정 요금제 다이렉트 플랜통신비 부담은 OFF 혜택은 ON,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000342,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202307/10868676215431257.jpg,요금제
2026-08-07 12:47:06,SKT 다이렉트,"0 청년 다이렉트 플랜 출시요금은 낮게, 데이터는 가득, 혜택은 더 많이!",https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000330,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202311/21034211735160378.jpg,요금제
2026-08-07 12:47:06,SKT 다이렉트,인터넷 가입할 때도 든든한 T 다이렉트샵!이숨 작가의 이야기 속 T 다이렉트샵 2탄,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000282,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202209/127305401392445419.jpg,가입혜택
2026-08-07 12:47:06,SKT 다이렉트,왕초보도 할 수 있는 T 다이렉트샵 주문5가지만 기억하면 너무 쉬운 휴대폰 구매!,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000265,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202211/132246291210612820.jpg,기타
2026-08-07 12:47:06,SKT 다이렉트,자급제 고객을 위한 알뜰살뜰 혜택 모아보기T 다이렉트샵 비대면 가입 혜택,https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000243,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202211/132667507505400176.jpg,가입혜택
2026-08-07 12:47:06,SKT 다이렉트,"당신의 TV, Apple을 만나다.Apple TV+, Apple TV 드디어 국내 상륙",https://shop.tworld.co.kr/nf/index_nf_yp_plan.html?exhibitionId=P00000229,https://cdnw.shop.tworld.co.kr/pimg/plan_thumbnail/202110/100188607887694115.jpg,기타
2026-08-07 12:47:06,KTM 모바일,"[여름] 맞이, 시원한 최대 26.5만원 혜택!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1818,https://img.ktmmobile.com/resources/upload/fileBoard/2026080618025401392UdbD.png,기타
2026-08-07 12:47:06,KTM 모바일,갤럭시Z8 출시! 8월 엠모바일로 통신비 다이어트!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1856,https://img.ktmmobile.com/resources/upload/fileBoard/202607311603380013wZjZm.png,기타
2026-08-07 12:47:06,KTM 모바일,[mobi 특가] 무제한 eSIM 로밍 ✈️하루 990원✈️,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1772,https://img.ktmmobile.com/resources/upload/fileBoard/2026071416253908197Odbj.png,요금제
2026-08-07 12:47:06,KTM 모바일,인터넷+TV+모바일 최대 226만원+31만원 혜택!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1490,https://img.ktmmobile.com/resources/upload/fileBoard/202607311605330755Rah1Q.png,기타
2026-08-07 12:47:06,KTM 모바일,[8개월 체감 0원] 초과금 걱정없이 모두다맘껏안심!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=937,https://img.ktmmobile.com/resources/upload/fileBoard/202605211543520834ia7ui.png,기타
2026-08-07 12:47:06,KTM 모바일,[8개월 체감 0원] 통화 많아도 초저렴통신비로 맘껏!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=938,https://img.ktmmobile.com/resources/upload/fileBoard/202605151602000463hjXne.png,기타
2026-08-07 12:47:06,KTM 모바일,[8개월 체감 0원] M모바일만의 취향 맞춤 5G요금제!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1786,https://img.ktmmobile.com/resources/upload/fileBoard/202607311606530018xQeul.png,요금제
2026-08-07 12:47:06,KTM 모바일,"22GB+ 맘껏 요금제 압도적 체감가💸 월 13,500원",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1828,https://img.ktmmobile.com/resources/upload/fileBoard/202606160000220836ukcba.png,요금제
2026-08-07 12:47:06,KTM 모바일,M모바일 BEST! 매월 밀리의 서재 무료 이용 요금제,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1435,https://img.ktmmobile.com/resources/upload/fileBoard/202606152359400678esx3j.png,요금제
2026-08-07 12:47:06,KTM 모바일,무한 쿠팡! 매월 쿠팡캐시 5천원 지급 요금제 확인!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1830,https://img.ktmmobile.com/resources/upload/fileBoard/202605191433240817nredo.png,요금제
2026-08-07 12:47:06,KTM 모바일,통신비 다이어트 끝판왕! 초절약 초저가 특가전,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=934,https://img.ktmmobile.com/resources/upload/fileBoard/202607311608550696WKizG.png,기타
2026-08-07 12:47:06,KTM 모바일,통신비는 적게 효도는 크게! 만65세이상 전용 혜택,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=939,https://img.ktmmobile.com/resources/upload/fileBoard/202608010023040777JPHNk.png,기타
2026-08-07 12:47:06,KTM 모바일,"우리 아이의 첫 걸음, 키즈 안심 요금제로!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1108,https://img.ktmmobile.com/resources/upload/fileBoard/2026063018000207918wXOs.png,요금제
2026-08-07 12:47:06,KTM 모바일,[알뜰폰 최초🎉] AI로 내게 딱 맞는 요금제 찾기,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1852,https://img.ktmmobile.com/resources/upload/fileBoard/202607152018110884m2WrU.png,요금제
2026-08-07 12:47:06,KTM 모바일,자급제 등록 후기 작성 시 N페이 20만원 기회!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=908,https://img.ktmmobile.com/resources/upload/fileBoard/202607311606110964P4Lr1.png,리뷰이벤트
2026-08-07 12:47:06,KTM 모바일,친구초대하면 너도 나도 포인트 혜택,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=954,https://img.ktmmobile.com/resources/upload/fileBoard/202605151546320677pbyOu.png,친구추천
2026-08-07 12:47:06,KTM 모바일,"월 체감가 2만원대, 5G 130GB 데이터 맘껏 이용!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1768,https://img.ktmmobile.com/resources/upload/fileBoard/202607311606370581DFHG8.png,요금제
2026-08-07 12:47:06,KTM 모바일,"매월 N페이 포인트 5,000원 제공 요금제!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1012,https://img.ktmmobile.com/resources/upload/fileBoard/202607241339250782PyQH1.png,요금제
2026-08-07 12:47:06,KTM 모바일,엠모햇씨유? 매월 CU할인 쿠폰 받으씨유!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1556,https://img.ktmmobile.com/resources/upload/fileBoard/20260427104902080920E1p.png,기타
2026-08-07 12:47:06,KTM 모바일,넘치는 데이터를 월 3만원대로 부담 없이!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=941,https://img.ktmmobile.com/resources/upload/fileBoard/202607241341090149O5FTG.png,요금제
2026-08-07 12:47:06,KTM 모바일,"NEW 데이터 맘껏,웨이브 맘껏! 웨이브 무료 요금제!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1840,https://img.ktmmobile.com/resources/upload/fileBoard/2026053118350507896xyyq.png,요금제
2026-08-07 12:47:06,KTM 모바일,"월 3만원대로 데이터도, 매거진도 맘껏!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1734,https://img.ktmmobile.com/resources/upload/fileBoard/202605010022530326qlRPD.png,요금제
2026-08-07 12:47:06,KTM 모바일,지금 캐치콜 플러스 가입하면 N페이 혜택!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1686,https://img.ktmmobile.com/resources/upload/fileBoard/202607311604490302WoV0E.png,가입혜택
2026-08-07 12:47:06,KTM 모바일,M모바일 혜택 모음ZIP,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1486,https://img.ktmmobile.com/resources/upload/fileBoard/202607311603150662hj8KA.png,기타
2026-08-07 12:47:06,KTM 모바일,쉽고 싸고 빠른 kt M모바일 eSIM 가입!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1293,https://img.ktmmobile.com/resources/upload/fileBoard/202607311609190602En42B.png,가입혜택
2026-08-07 12:47:06,KTM 모바일,매월 데이터 10GB 추가 증정 요금제,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1675,https://img.ktmmobile.com/resources/upload/fileBoard/202512010842390155Gtne7.png,요금제
2026-08-07 12:47:06,KTM 모바일,데이터 쿠폰 20GB X 3회 무료 제공,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1387,https://img.ktmmobile.com/resources/upload/fileBoard/202605151705110475TF2if.png,요금제
2026-08-07 12:47:06,KTM 모바일,"8월 한정, 실속형 스마트폰을 초특가로 만나세요!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=944,https://img.ktmmobile.com/resources/upload/fileBoard/2026073116055008401HzeY.png,기타
2026-08-07 12:47:06,KTM 모바일,"M모바일 고객 한정! 최저가 온라인 스토어, M마켓",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1458,https://img.ktmmobile.com/resources/upload/fileBoard/202507312348300636GkL9K.png,기타
2026-08-07 12:47:06,KTM 모바일,"매월 제공되는 무료·할인 쿠폰 서비스, M쿠폰🎫",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1417,https://img.ktmmobile.com/resources/upload/fileBoard/202506161414380791vfQXF.png,기타
2026-08-07 12:47:06,KTM 모바일,아이폰은 여전히 자급제가 대세! 꿀조합 확인!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1289,https://img.ktmmobile.com/resources/upload/fileBoard/202510312343090496jxMbJ.png,기타
2026-08-07 12:47:06,KTM 모바일,초.간.단 5분 컷 셀프개통,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=948,https://img.ktmmobile.com/resources/upload/fileBoard/202504010047010530dOvkg.png,가입혜택
2026-08-07 12:47:06,KTM 모바일,2시간 안에 슝! 유심 퀵배송 갑니다,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=994,https://img.ktmmobile.com/resources/upload/fileBoard/202511211356210170JC5WL.png,가입혜택
2026-08-07 12:47:06,KTM 모바일,아직 유심 구매 전이라면? 쉽고 빠른 유심 구매,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1628,https://img.ktmmobile.com/resources/upload/fileBoard/202512311823560090bgpMZ.png,가입혜택
2026-08-07 12:47:06,KTM 모바일,KT닷컴의 인기 휴대폰📱M모바일 단독혜택 특별전,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1728,https://img.ktmmobile.com/resources/upload/fileBoard/202602122318490444CCHA5.png,기타
2026-08-07 12:47:06,KTM 모바일,마이알뜰폰 BC 바로카드,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1548,https://img.ktmmobile.com/resources/upload/fileBoard/202503101339170507yXHON.png,기타
2026-08-07 12:47:06,KTM 모바일,휴대폰 사고 걱정 뚝! 안심보험으로 든든하게,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=721,https://img.ktmmobile.com/resources/upload/fileBoard/202407121751420937LbCFe.png,기타
2026-08-07 12:47:06,KTM 모바일,후후 안심보험으로 온라인 직거래 피해보상까지!,https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1572,https://img.ktmmobile.com/resources/upload/fileBoard/202607241333570239N2Dp5.png,기타
2026-08-07 12:47:06,KTM 모바일,"워치 단독으로 전화, 카톡까지!",https://www.ktmmobile.com/event/eventDetail.do?ntcartSeq=1333,https://img.ktmmobile.com/resources/upload/fileBoard/202607241332520821MzwjD.png,기타
2026-08-07 12:47:06,U+ 유모바일,전설의 요금제 22GB+3Mbps 출시!!,https://www.uplusumobile.com/event-benefit/event/ongoing/12567,https://www.uplusumobile.com/upload/img/popup/PC_메인 팝업_420x550(3).jpg,요금제
2026-08-07 12:47:06,U+ 유모바일,"(800명 돌파)올리브영, 빽다방 요금제 33만원 혜택!",https://www.uplusumobile.com/event-benefit/event/ongoing/12624,"https://www.uplusumobile.com/upload/direct/img/evnt/03_PC, MO 이벤트 목록배너(640X400) (10)(9).png",요금제
2026-08-07 12:47:06,U+ 유모바일,eSIM으로 개통시 Npay 6만원 더!,https://www.uplusumobile.com/event-benefit/event/ongoing/11998,https://www.uplusumobile.com/upload/direct/img/evnt/MO목록배너_640X400(5).jpg,가입혜택
2026-08-07 12:47:06,U+ 유모바일,"쿠팡, 편의점 유심 Npay 3만원!",https://www.uplusumobile.com/event-benefit/event/ongoing/12616,https://www.uplusumobile.com/upload/direct/img/evnt/MO목록배너_640X400(2).jpg,가입혜택
2026-08-07 12:47:06,U+ 유모바일,✨ 8월 한정 데이터 최대 30GB 추가 제공!,https://www.uplusumobile.com/event-benefit/event/ongoing/10314,"https://www.uplusumobile.com/upload/direct/img/evnt/03_PC, MO 이벤트 목록배너(640X400) (10)(7).png",요금제
2026-08-07 12:47:06,U+ 유모바일,"요금은 0원, 데이터는 10GB 더!",https://www.uplusumobile.com/event-benefit/event/ongoing/12503,"https://www.uplusumobile.com/upload/direct/img/evnt/03_PC, MO 이벤트 목록배너(640X400) (10)(4).png",요금제
2026-08-07 12:47:06,U+ 유모바일,유모바일 인기요금제 6개월 무료체험 찬스!,https://www.uplusumobile.com/event-benefit/event/ongoing/12510,"https://www.uplusumobile.com/upload/direct/img/evnt/03_PC, MO 이벤트 목록배너(640X400) (10)(8).png",요금제
2026-08-07 12:47:06,U+ 유모바일,유모바일 가입하고 쿠팡에서 갤럭시Z8 할인 받으세요!,https://www.uplusumobile.com/event-benefit/event/ongoing/12622,https://www.uplusumobile.com/upload/direct/img/evnt/쿠팡 목록 배너 640x400.png,가입혜택
2026-08-07 12:47:06,U+ 유모바일,PAY요금제 출시 기념 타임세일!,https://www.uplusumobile.com/event-benefit/event/ongoing/12630,"https://www.uplusumobile.com/upload/direct/img/evnt/03_PC, MO 이벤트 목록배너(640X400) (10)(12).png",요금제
2026-08-07 12:47:06,U+ 유모바일,N페이 받는 요금제 신규출시!,https://www.uplusumobile.com/event-benefit/event/ongoing/12627,"https://www.uplusumobile.com/upload/direct/img/evnt/PC,MO 이벤트 목록배너_640X400.png",요금제
2026-08-07 12:47:06,U+ 유모바일,이마트24 요금제,https://www.uplusumobile.com/event-benefit/event/ongoing/11618,https://www.uplusumobile.com/upload/direct/img/evnt/13_이마트24_이벤트목록배너(2).png,요금제
2026-08-07 12:47:06,U+ 유모바일,갤럭시 버디3 300대 한정 특별혜택가!,https://www.uplusumobile.com/event-benefit/event/ongoing/12603,"https://www.uplusumobile.com/upload/direct/img/evnt/03_PC, MO 이벤트 목록배너(640X400)(96).png",기타
2026-08-07 12:47:06,U+ 유모바일,고정비 고민 끝! 티머니 K-패스 요금제,https://www.uplusumobile.com/event-benefit/event/ongoing/12422,https://www.uplusumobile.com/upload/direct/img/evnt/이벤트목록배너 (640x400px) (2).png,요금제
2026-08-07 12:47:06,U+ 유모바일,"전자책 무제한+종이책 할인, 교보문고 요금제",https://www.uplusumobile.com/event-benefit/event/ongoing/12523,https://www.uplusumobile.com/upload/direct/img/evnt/이벤트목록배너 (640x400px) (4)(2).png,요금제
2026-08-07 12:47:06,U+ 유모바일,쓰던 폰 판매하고 추가보상 받으세요!,https://www.uplusumobile.com/event-benefit/event/ongoing/12419,https://www.uplusumobile.com/upload/direct/img/evnt/유모바일_배너_8월.png,기타
2026-08-07 12:47:06,U+ 유모바일,이달 한정 eSIM 다운로드비 0원!,https://www.uplusumobile.com/event-benefit/event/ongoing/12325,https://www.uplusumobile.com/upload/direct/img/evnt/목록배너_이심기획전_640x400_0604 (1)(2).png,기타
2026-08-07 12:47:06,U+ 유모바일,"U포인트, 이제 LG라이프케어몰에서",https://www.uplusumobile.com/event-benefit/event/ongoing/12357,https://www.uplusumobile.com/upload/direct/img/evnt/PC_이벤트 목록 배너(1).jpg,기타
2026-08-07 12:47:06,U+ 유모바일,"11,500원으로 야쿠르트 240개까지 받는 요금제",https://www.uplusumobile.com/event-benefit/event/ongoing/11568,https://www.uplusumobile.com/upload/direct/img/evnt/11_플러스알파(hy)_이벤트목록배너(3).png,요금제
2026-08-07 12:47:06,U+ 유모바일,"올리브영 1만원 혜택, YOUNG 요금제",https://www.uplusumobile.com/event-benefit/event/ongoing/11860,https://www.uplusumobile.com/upload/direct/img/evnt/09_올리브영_이벤트목록배너 (1)(3).png,요금제
2026-08-07 12:47:06,U+ 유모바일,지금 가입시 10GB 무조건 증정!,https://www.uplusumobile.com/event-benefit/event/ongoing/11706,"https://www.uplusumobile.com/upload/direct/img/evnt/03_PC, MO 이벤트 목록배너(640X400)(12).png",가입혜택
2026-08-07 12:47:06,U+ 유모바일,건강까지 한번에 챙기는 다성비 요금제,https://www.uplusumobile.com/event-benefit/event/ongoing/12617,https://www.uplusumobile.com/upload/direct/img/evnt/8.다솜케어_이벤트목록배너.png,요금제
2026-08-07 12:47:06,U+ 유모바일,U+유모바일 알뜰요금제 셀프개통! eSIM셀프개통 어때요?,https://www.uplusumobile.com/event-benefit/event/ongoing/10411,https://www.uplusumobile.com/upload/direct/img/evnt/이벤트목록배너_셀프개통_0209.jpg,요금제
2026-08-07 12:47:06,U+ 유모바일,교통비 절약하는 이즐 K-패스 요금제,https://www.uplusumobile.com/event-benefit/event/ongoing/11673,https://www.uplusumobile.com/upload/direct/img/evnt/14_이즐2026ver_이벤트목록배너.png,요금제
2026-08-07 12:47:06,U+ 유모바일,U+유모바일 추천하고 혜택 받자!,https://www.uplusumobile.com/event-benefit/event/ongoing/567,https://www.uplusumobile.com/upload/direct/img/evnt/01_이벤트목록배너(26).jpg,친구추천
2026-08-07 12:47:06,U+ 유모바일,회원가입하고! U폰캐시 받고! 휴대폰 할인받으세요!,https://www.uplusumobile.com/event-benefit/event/ongoing/12386,https://www.uplusumobile.com/upload/direct/img/evnt/PC_이벤트목록배너 (1).jpg,가입혜택
2026-08-07 12:47:06,U+ 유모바일,교보생명 대중교통안심보험,https://www.uplusumobile.com/event-benefit/event/ongoing/11766,https://www.uplusumobile.com/upload/direct/img/evnt/이벤트목록배너_교보생명_0508 copy(1).png,기타
2026-08-07 12:47:06,U+ 유모바일,10대라면? 갤럭시 S23 월 1천원!,https://www.uplusumobile.com/event-benefit/event/ongoing/11525,https://www.uplusumobile.com/upload/direct/img/evnt/이벤트목록배너_갤럭시틴즈_0328 2.png,기타
2026-08-07 12:47:06,U+ 유모바일,중고폰 판매하고 100% 추가보상!,https://www.uplusumobile.com/event-benefit/event/ongoing/11406,https://www.uplusumobile.com/upload/direct/img/evnt/[83614] 01_이벤트목록배너.jpg,기타
2026-08-07 12:47:06,U+ 유모바일,전자랜드 고객 전용페이지,https://www.uplusumobile.com/event-benefit/event/ongoing/12619,"https://www.uplusumobile.com/upload/direct/img/evnt/A안_PC, MO 이벤트 목록배너(640X400).png",기타
2026-08-07 12:47:06,스카이라이프,8월엔 1년에 46만원 시원하게 아끼는 스카이라이프 알뜰폰 혜택2026.07.31 ~ 2026.08.,https://www.skylife.co.kr/event/mobilepromotion.do,https://www.skylife.co.kr/_next/image?url=https%3A%2F%2Fhomeapp.skylife.co.kr%2Fweb%2Flive%2Fpromotion%2F202607%2F3afbaf33fd93233d6652ecaaa34af536c2ee24dfe703a7383b553e1dcf2228a6_1.jpg&w=828&q=75,기타
